7.727000000000000000e+03,8.807863507952009316e-05,1.399876689910888672e+01
2.319400000000000000e+04,1.850117577446837996e-02,5.300093650817871094e+00
8.199000000000000000e+03,1.165905810417012800e-01,6.228036403656005859e+00
7.737000000000000000e+03,1.837110744686576980e-01,6.013252258300781250e+00
1.349700000000000000e+04,2.672972330232954719e-02,8.419183731079101562e+00
1.223800000000000000e+04,1.266942282979799730e-02,1.306343555450439453e+01
9.610000000000000000e+02,4.828898111979166435e-02,4.139942932128906250e+01
2.568100000000000000e+04,1.460758983225061702e-01,7.907923698425292969e+00
1.474000000000000000e+04,6.069811131347176668e-03,5.196350574493408203e+00
1.174800000000000000e+04,2.049162893584276571e-02,1.010286712646484375e+01
1.798100000000000000e+04,3.556602870591267229e-01,6.059801483154296875e+01
2.068400000000000000e+04,6.722400371844950984e-01,8.695648193359375000e+00
6.300000000000000000e+02,2.530236398020026711e-04,9.917490005493164062e+00
1.202100000000000000e+04,5.913963857686693748e-03,8.530150413513183594e+00
2.826100000000000000e+04,2.882593486990246423e-01,5.771401882171630859e+00
1.196400000000000000e+04,5.436357691668081138e-01,1.065108680725097656e+01
4.071000000000000000e+03,3.341690699259439873e-02,5.799498558044433594e+00
2.203000000000000000e+03,1.930646063054642508e-02,1.049885654449462891e+01
8.028000000000000000e+03,3.287414312362670343e-01,7.518095970153808594e+00
6.949000000000000000e+03,3.271781885735343121e-01,2.840161323547363281e+01
8.378000000000000000e+03,9.469606253057253985e-06,1.732983589172363281e+01
4.293000000000000000e+03,5.770963781020220333e-03,1.690189361572265625e+01
6.290000000000000000e+02,1.380443572997975318e-04,9.918630599975585938e+00
1.426100000000000000e+04,4.916694429185630710e-03,7.235400199890136719e+00
8.027000000000000000e+03,3.346817725527603260e-01,7.518095970153808594e+00
1.257400000000000000e+04,4.304966423082064175e-02,1.540690040588378906e+01
1.433200000000000000e+04,2.539679458021453645e-02,1.395631790161132812e+01
2.361600000000000000e+04,1.384982797834610757e-02,7.100281238555908203e+00
1.266900000000000000e+04,1.397202465985277094e-02,7.296607017517089844e+00
2.682400000000000000e+04,1.906695923247892291e-02,1.569363117218017578e+01
3.667000000000000000e+03,1.183361230894572520e-02,8.498230934143066406e+00
7.738000000000000000e+03,1.018562501001542692e-01,5.707615375518798828e+00
1.690000000000000000e+04,4.286699709684952536e-02,5.503514766693115234e+00
